,hospital,school,supermarket
2021-10-04 16:00:00,743.29,335.73,628.14
2021-10-04 16:15:00,662.9825,331.40500000000003,618.785
2021-10-04 16:30:00,582.675,327.08000000000004,609.4300000000001
2021-10-04 16:45:00,502.3675,322.755,600.075
2021-10-04 17:00:00,422.06,318.43,590.72
2021-10-04 17:15:00,418.75,317.655,584.8925
2021-10-04 17:30:00,415.44,316.88,579.065
2021-10-04 17:45:00,412.13,316.105,573.2375
2021-10-04 18:00:00,408.82,315.33,567.41
2021-10-04 18:15:00,366.6675,312.5525,545.2925
2021-10-04 18:30:00,324.515,309.775,523.175
2021-10-04 18:45:00,282.3625,306.9975,501.0575
2021-10-04 19:00:00,240.21,304.22,478.94
2021-10-04 19:15:00,227.8325,236.3925,429.1425
2021-10-04 19:30:00,215.45499999999998,168.565,379.345
2021-10-04 19:45:00,203.0775,100.73749999999998,329.5475
2021-10-04 20:00:00,190.7,32.91,279.75
2021-10-04 20:15:00,163.48,32.845,228.805
2021-10-04 20:30:00,136.26,32.78,177.86
2021-10-04 20:45:00,109.03999999999999,32.714999999999996,126.91499999999999
2021-10-04 21:00:00,81.82,32.65,75.97
2021-10-04 21:15:00,81.80499999999999,32.8675,96.5975
2021-10-04 21:30:00,81.78999999999999,33.085,117.225
2021-10-04 21:45:00,81.775,33.3025,137.8525
2021-10-04 22:00:00,81.76,33.52,158.48
2021-10-04 22:15:00,78.6975,33.3025,140.86499999999998
2021-10-04 22:30:00,75.635,33.085,123.25
2021-10-04 22:45:00,72.5725,32.8675,105.63499999999999
2021-10-04 23:00:00,69.51,32.65,88.02
2021-10-04 23:15:00,69.305,32.644999999999996,83.0325
2021-10-04 23:30:00,69.1,32.64,78.04499999999999
2021-10-04 23:45:00,68.895,32.635000000000005,73.05749999999999
2021-10-05 00:00:00,68.69,32.63,68.07
2021-10-05 00:15:00,68.5825,32.63,67.655
2021-10-05 00:30:00,68.475,32.63,67.24
2021-10-05 00:45:00,68.3675,32.63,66.82499999999999
2021-10-05 01:00:00,68.26,32.63,66.41
2021-10-05 01:15:00,68.19,32.6275,66.155
2021-10-05 01:30:00,68.12,32.625,65.9
2021-10-05 01:45:00,68.05000000000001,32.6225,65.645
2021-10-05 02:00:00,67.98,32.62,65.39
2021-10-05 02:15:00,98.66,32.72,68.965
2021-10-05 02:30:00,129.34,32.82,72.53999999999999
2021-10-05 02:45:00,160.01999999999998,32.92,76.115
2021-10-05 03:00:00,190.7,33.02,79.69
2021-10-05 03:15:00,191.1325,33.010000000000005,78.7575
2021-10-05 03:30:00,191.565,33.0,77.82499999999999
2021-10-05 03:45:00,191.9975,32.989999999999995,76.8925
2021-10-05 04:00:00,192.43,32.98,75.96
2021-10-05 04:15:00,257.745,49.71,120.72
2021-10-05 04:30:00,323.06,66.44,165.48000000000002
2021-10-05 04:45:00,388.375,83.17000000000002,210.24
2021-10-05 05:00:00,453.69,99.9,255.0
2021-10-05 05:15:00,485.15,145.20250000000001,250.4575
2021-10-05 05:30:00,516.61,190.505,245.91500000000002
2021-10-05 05:45:00,548.0699999999999,235.8075,241.3725
2021-10-05 06:00:00,579.53,281.11,236.83
2021-10-05 06:15:00,589.1375,302.8075,290.9325
2021-10-05 06:30:00,598.745,324.505,345.035
2021-10-05 06:45:00,608.3525,346.2025,399.13750000000005
2021-10-05 07:00:00,617.96,367.9,453.24
2021-10-05 07:15:00,625.755,367.96,480.77750000000003
2021-10-05 07:30:00,633.55,368.02,508.315
2021-10-05 07:45:00,641.345,368.08,535.8525
2021-10-05 08:00:00,649.14,368.14,563.39
2021-10-05 08:15:00,651.06,369.59,557.6075
2021-10-05 08:30:00,652.98,371.03999999999996,551.825
2021-10-05 08:45:00,654.9000000000001,372.49,546.0425
2021-10-05 09:00:00,656.82,373.94,540.26
2021-10-05 09:15:00,657.4300000000001,374.22249999999997,559.3275
2021-10-05 09:30:00,658.04,374.505,578.395
2021-10-05 09:45:00,658.65,374.7875,597.4625
2021-10-05 10:00:00,659.26,375.07,616.53
2021-10-05 10:15:00,650.06,374.9125,605.7249999999999
2021-10-05 10:30:00,640.86,374.755,594.92
2021-10-05 10:45:00,631.6600000000001,374.59749999999997,584.115
2021-10-05 11:00:00,622.46,374.44,573.31
2021-10-05 11:15:00,630.225,373.115,572.0975
2021-10-05 11:30:00,637.99,371.78999999999996,570.885
2021-10-05 11:45:00,645.755,370.465,569.6725
2021-10-05 12:00:00,653.52,369.14,568.46
2021-10-05 12:15:00,653.6875,369.1925,565.45
2021-10-05 12:30:00,653.855,369.245,562.44
2021-10-05 12:45:00,654.0225,369.2975,559.43
2021-10-05 13:00:00,654.19,369.35,556.42
2021-10-05 13:15:00,654.335,367.5375,554.1075
2021-10-05 13:30:00,654.48,365.725,551.795
2021-10-05 13:45:00,654.625,363.9125,549.4825
2021-10-05 14:00:00,654.77,362.1,547.17
2021-10-05 14:15:00,657.325,360.5625,546.9549999999999
2021-10-05 14:30:00,659.88,359.025,546.74
2021-10-05 14:45:00,662.435,357.4875,546.525
2021-10-05 15:00:00,664.99,355.95,546.31
2021-10-05 15:15:00,665.755,337.1875,545.5525
2021-10-05 15:30:00,666.52,318.42499999999995,544.795
2021-10-05 15:45:00,667.285,299.66249999999997,544.0374999999999
2021-10-05 16:00:00,668.05,280.9,543.28
2021-10-05 16:15:00,593.8149999999999,283.4675,538.01
2021-10-05 16:30:00,519.5799999999999,286.03499999999997,532.74
2021-10-05 16:45:00,445.345,288.6025,527.47
2021-10-05 17:00:00,371.11,291.17,522.2
2021-10-05 17:15:00,371.485,293.8325,518.57
2021-10-05 17:30:00,371.86,296.495,514.94
2021-10-05 17:45:00,372.235,299.1575,511.31
2021-10-05 18:00:00,372.61,301.82,507.68
2021-10-05 18:15:00,333.89,301.815,488.0475
2021-10-05 18:30:00,295.17,301.81,468.41499999999996
2021-10-05 18:45:00,256.45,301.805,448.78249999999997
2021-10-05 19:00:00,217.73,301.8,429.15
2021-10-05 19:15:00,208.3875,234.5475,384.085
2021-10-05 19:30:00,199.04500000000002,167.29500000000002,339.02
2021-10-05 19:45:00,189.70250000000001,100.04250000000002,293.955
2021-10-05 20:00:00,180.36,32.79,248.89
2021-10-05 20:15:00,155.09,32.73,199.285
2021-10-05 20:30:00,129.82,32.67,149.68
2021-10-05 20:45:00,104.55000000000001,32.61,100.07499999999999
2021-10-05 21:00:00,79.28,32.55,50.47
2021-10-05 21:15:00,80.42750000000001,32.777499999999996,72.18
2021-10-05 21:30:00,81.575,33.004999999999995,93.89
2021-10-05 21:45:00,82.7225,33.2325,115.6
2021-10-05 22:00:00,83.87,33.46,137.31
2021-10-05 22:15:00,82.3575,33.2375,118.51
2021-10-05 22:30:00,80.845,33.015,99.71000000000001
2021-10-05 22:45:00,79.3325,32.792500000000004,80.91
2021-10-05 23:00:00,77.82,32.57,62.11
2021-10-05 23:15:00,78.96249999999999,32.57,57.067499999999995
2021-10-05 23:30:00,80.10499999999999,32.57,52.025
2021-10-05 23:45:00,81.2475,32.57,46.9825
2021-10-06 00:00:00,82.39,32.57,41.94
2021-10-06 00:15:00,82.455,32.565,41.11
2021-10-06 00:30:00,82.52000000000001,32.56,40.28
2021-10-06 00:45:00,82.58500000000001,32.555,39.449999999999996
2021-10-06 01:00:00,82.65,32.55,38.62
2021-10-06 01:15:00,82.44500000000001,32.5475,38.3075
2021-10-06 01:30:00,82.24000000000001,32.545,37.995
2021-10-06 01:45:00,82.035,32.5425,37.6825
2021-10-06 02:00:00,81.83,32.54,37.37
2021-10-06 02:15:00,113.6725,33.035,51.1125
2021-10-06 02:30:00,145.515,33.53,64.855
2021-10-06 02:45:00,177.3575,34.025000000000006,78.5975
2021-10-06 03:00:00,209.2,34.52,92.34
2021-10-06 03:15:00,209.0975,34.4375,91.94
2021-10-06 03:30:00,208.995,34.355000000000004,91.53999999999999
2021-10-06 03:45:00,208.89249999999998,34.2725,91.14
2021-10-06 04:00:00,208.79,34.19,90.74
2021-10-06 04:15:00,272.6375,50.9175,137.615
2021-10-06 04:30:00,336.485,67.645,184.49
2021-10-06 04:45:00,400.3325,84.3725,231.365
2021-10-06 05:00:00,464.18,101.1,278.24
2021-10-06 05:15:00,494.585,146.1825,269.8025
2021-10-06 05:30:00,524.99,191.265,261.365
2021-10-06 05:45:00,555.395,236.3475,252.9275
2021-10-06 06:00:00,585.8,281.43,244.49
2021-10-06 06:15:00,594.7674999999999,303.055,294.4375
2021-10-06 06:30:00,603.7349999999999,324.68,344.385
2021-10-06 06:45:00,612.7025,346.305,394.3325
2021-10-06 07:00:00,621.67,367.93,444.28
2021-10-06 07:15:00,630.2075,367.9275,473.15999999999997
2021-10-06 07:30:00,638.745,367.925,502.03999999999996
2021-10-06 07:45:00,647.2825,367.9225,530.92
2021-10-06 08:00:00,655.82,367.92,559.8
2021-10-06 08:15:00,658.1025000000001,370.90500000000003,555.7375
2021-10-06 08:30:00,660.385,373.89,551.675
2021-10-06 08:45:00,662.6675,376.875,547.6125
2021-10-06 09:00:00,664.95,379.86,543.55
2021-10-06 09:15:00,665.125,383.59250000000003,564.105
2021-10-06 09:30:00,665.3,387.32500000000005,584.66
2021-10-06 09:45:00,665.475,391.0575,605.2149999999999
2021-10-06 10:00:00,665.65,394.79,625.77
2021-10-06 10:15:00,656.46,398.26,617.175
2021-10-06 10:30:00,647.27,401.73,608.5799999999999
2021-10-06 10:45:00,638.0799999999999,405.20000000000005,599.985
2021-10-06 11:00:00,628.89,408.67,591.39
2021-10-06 11:15:00,639.67,411.5375,593.2525
2021-10-06 11:30:00,650.45,414.405,595.115
2021-10-06 11:45:00,661.23,417.2725,596.9775
2021-10-06 12:00:00,672.01,420.14,598.84
2021-10-06 12:15:00,674.6625,423.67499999999995,598.0775
2021-10-06 12:30:00,677.315,427.21,597.315
2021-10-06 12:45:00,679.9675,430.745,596.5525
2021-10-06 13:00:00,682.62,434.28,595.79
2021-10-06 13:15:00,683.62,432.30999999999995,593.76
2021-10-06 13:30:00,684.62,430.34,591.73
2021-10-06 13:45:00,685.62,428.37,589.6999999999999
2021-10-06 14:00:00,686.62,426.4,587.67
2021-10-06 14:15:00,688.3824999999999,422.325,587.5649999999999
2021-10-06 14:30:00,690.145,418.25,587.46
2021-10-06 14:45:00,691.9075,414.175,587.355
2021-10-06 15:00:00,693.67,410.1,587.25
2021-10-06 15:15:00,693.63,388.33750000000003,587.0925
2021-10-06 15:30:00,693.5899999999999,366.57500000000005,586.935
2021-10-06 15:45:00,693.55,344.8125,586.7775
2021-10-06 16:00:00,693.51,323.05,586.62
2021-10-06 16:15:00,617.985,324.58000000000004,581.8075
2021-10-06 16:30:00,542.46,326.11,576.995
2021-10-06 16:45:00,466.935,327.64,572.1825
2021-10-06 17:00:00,391.41,329.17,567.37
2021-10-06 17:15:00,388.34250000000003,327.99,554.8175
2021-10-06 17:30:00,385.275,326.81,542.265
2021-10-06 17:45:00,382.2075,325.63,529.7125
2021-10-06 18:00:00,379.14,324.45,517.16
2021-10-06 18:15:00,341.7925,321.33,494.91999999999996
2021-10-06 18:30:00,304.445,318.21000000000004,472.67999999999995
2021-10-06 18:45:00,267.09749999999997,315.09000000000003,450.44
2021-10-06 19:00:00,229.75,311.97,428.2
2021-10-06 19:15:00,226.84,242.12500000000003,380.53499999999997
2021-10-06 19:30:00,223.93,172.28000000000003,332.87
2021-10-06 19:45:00,221.02,102.43500000000003,285.205
2021-10-06 20:00:00,218.11,32.59,237.54
2021-10-06 20:15:00,196.60250000000002,32.5925,187.0625
2021-10-06 20:30:00,175.09500000000003,32.595,136.58499999999998
2021-10-06 20:45:00,153.5875,32.597500000000004,86.10749999999999
2021-10-06 21:00:00,132.08,32.6,35.63
2021-10-06 21:15:00,133.58,32.82,55.61
2021-10-06 21:30:00,135.08,33.04,75.59
2021-10-06 21:45:00,136.58,33.26,95.57
2021-10-06 22:00:00,138.08,33.48,115.55
2021-10-06 22:15:00,137.1325,33.254999999999995,95.8925
2021-10-06 22:30:00,136.185,33.03,76.235
2021-10-06 22:45:00,135.2375,32.805,56.5775
2021-10-06 23:00:00,134.29,32.58,36.92
2021-10-06 23:15:00,133.35999999999999,32.575,30.765
2021-10-06 23:30:00,132.43,32.57,24.61
2021-10-06 23:45:00,131.5,32.565,18.455000000000002
2021-10-07 00:00:00,130.57,32.56,12.3
2021-10-07 00:15:00,129.17,32.5525,12.045
2021-10-07 00:30:00,127.77,32.545,11.79
2021-10-07 00:45:00,126.37,32.5375,11.535
2021-10-07 01:00:00,124.97,32.53,11.28
2021-10-07 01:15:00,125.565,32.525,11.18
2021-10-07 01:30:00,126.16,32.519999999999996,11.08
2021-10-07 01:45:00,126.755,32.515,10.98
2021-10-07 02:00:00,127.35,32.51,10.88
2021-10-07 02:15:00,134.685,32.6075,14.6975
2021-10-07 02:30:00,142.01999999999998,32.705,18.515
2021-10-07 02:45:00,149.355,32.802499999999995,22.3325
2021-10-07 03:00:00,156.69,32.9,26.15
2021-10-07 03:15:00,155.68,32.89,36.18
2021-10-07 03:30:00,154.67000000000002,32.879999999999995,46.209999999999994
2021-10-07 03:45:00,153.66,32.87,56.239999999999995
2021-10-07 04:00:00,152.65,32.86,66.27
2021-10-07 04:15:00,173.2225,32.86,93.10249999999999
2021-10-07 04:30:00,193.79500000000002,32.86,119.935
2021-10-07 04:45:00,214.3675,32.86,146.76749999999998
2021-10-07 05:00:00,234.94,32.86,173.6
2021-10-07 05:15:00,263.72,27.7025,169.1925
2021-10-07 05:30:00,292.5,22.545,164.785
2021-10-07 05:45:00,321.28,17.3875,160.3775
2021-10-07 06:00:00,350.06,12.23,155.97
2021-10-07 06:15:00,354.305,12.2425,200.4425
2021-10-07 06:30:00,358.55,12.254999999999999,244.91500000000002
2021-10-07 06:45:00,362.795,12.2675,289.38750000000005
2021-10-07 07:00:00,367.04,12.28,333.86
2021-10-07 07:15:00,397.58500000000004,12.295,352.5325
2021-10-07 07:30:00,428.13,12.309999999999999,371.20500000000004
2021-10-07 07:45:00,458.675,12.325,389.8775
2021-10-07 08:00:00,489.22,12.34,408.55
2021-10-07 08:15:00,491.7425,12.344999999999999,431.65500000000003
2021-10-07 08:30:00,494.265,12.35,454.76
2021-10-07 08:45:00,496.7875,12.355,477.865
2021-10-07 09:00:00,499.31,12.36,500.97
2021-10-07 09:15:00,499.6675,12.565,519.965
2021-10-07 09:30:00,500.025,12.77,538.96
2021-10-07 09:45:00,500.3825,12.975,557.955
2021-10-07 10:00:00,500.74,13.18,576.95
2021-10-07 10:15:00,493.9325,12.9725,564.6700000000001
2021-10-07 10:30:00,487.125,12.765,552.3900000000001
2021-10-07 10:45:00,480.3175,12.5575,540.11
2021-10-07 11:00:00,473.51,12.35,527.83
2021-10-07 11:15:00,472.8625,12.372499999999999,527.4175
2021-10-07 11:30:00,472.21500000000003,12.395,527.005
2021-10-07 11:45:00,471.5675,12.4175,526.5925
2021-10-07 12:00:00,470.92,12.44,526.18
2021-10-07 12:15:00,472.29,12.45,524.285
2021-10-07 12:30:00,473.65999999999997,12.46,522.39
2021-10-07 12:45:00,475.03,12.47,520.495
2021-10-07 13:00:00,476.4,12.48,518.6
2021-10-07 13:15:00,455.33,12.475000000000001,516.7975
2021-10-07 13:30:00,434.26,12.47,514.995
2021-10-07 13:45:00,413.19,12.465,513.1925
2021-10-07 14:00:00,392.12,12.46,511.39
2021-10-07 14:15:00,393.5475,12.415000000000001,511.8975
2021-10-07 14:30:00,394.975,12.370000000000001,512.405
2021-10-07 14:45:00,396.4025,12.325,512.9124999999999
2021-10-07 15:00:00,397.83,12.28,513.42
2021-10-07 15:15:00,388.2875,12.28,513.3225
2021-10-07 15:30:00,378.745,12.28,513.2249999999999
2021-10-07 15:45:00,369.2025,12.28,513.1274999999999
2021-10-07 16:00:00,359.66,12.28,513.03
2021-10-07 16:15:00,349.885,15.692499999999999,499.195
2021-10-07 16:30:00,340.11,19.105,485.36
2021-10-07 16:45:00,330.33500000000004,22.5175,471.525
2021-10-07 17:00:00,320.56,25.93,457.69
2021-10-07 17:15:00,318.18,27.737499999999997,425.71
2021-10-07 17:30:00,315.8,29.544999999999998,393.73
2021-10-07 17:45:00,313.42,31.3525,361.75
2021-10-07 18:00:00,311.04,33.16,329.77
2021-10-07 18:15:00,279.915,33.15,323.0825
2021-10-07 18:30:00,248.79000000000002,33.14,316.395
2021-10-07 18:45:00,217.665,33.129999999999995,309.7075
2021-10-07 19:00:00,186.54,33.12,303.02
2021-10-07 19:15:00,186.1775,33.0625,270.4975
2021-10-07 19:30:00,185.815,33.004999999999995,237.975
2021-10-07 19:45:00,185.4525,32.9475,205.4525
2021-10-07 20:00:00,185.09,32.89,172.93
2021-10-07 20:15:00,174.58,32.8,132.02
2021-10-07 20:30:00,164.07,32.71,91.11
2021-10-07 20:45:00,153.56,32.620000000000005,50.19999999999999
2021-10-07 21:00:00,143.05,32.53,9.29
2021-10-07 21:15:00,139.5175,32.735,32.21
2021-10-07 21:30:00,135.985,32.94,55.13
2021-10-07 21:45:00,132.4525,33.145,78.05000000000001
2021-10-07 22:00:00,128.92,33.35,100.97
2021-10-07 22:15:00,124.05749999999999,33.1275,82.775
2021-10-07 22:30:00,119.195,32.905,64.58
2021-10-07 22:45:00,114.3325,32.682500000000005,46.385
2021-10-07 23:00:00,109.47,32.46,28.19
2021-10-07 23:15:00,105.93,32.46,24.985
2021-10-07 23:30:00,102.39,32.46,21.78
2021-10-07 23:45:00,98.85,32.46,18.575
2021-10-08 00:00:00,95.31,32.46,15.37
2021-10-08 00:15:00,94.8175,32.4525,15.205
2021-10-08 00:30:00,94.325,32.445,15.04
2021-10-08 00:45:00,93.83250000000001,32.4375,14.875
2021-10-08 01:00:00,93.34,32.43,14.71
2021-10-08 01:15:00,92.86,32.425,25.6475
2021-10-08 01:30:00,92.38,32.42,36.585
2021-10-08 01:45:00,91.9,32.415,47.5225
2021-10-08 02:00:00,91.42,32.41,58.46
2021-10-08 02:15:00,97.35,32.51,65.5425
2021-10-08 02:30:00,103.28,32.61,72.625
2021-10-08 02:45:00,109.21000000000001,32.71,79.70750000000001
2021-10-08 03:00:00,115.14,32.81,86.79
2021-10-08 03:15:00,113.785,33.722500000000004,87.3775
2021-10-08 03:30:00,112.43,34.635000000000005,87.965
2021-10-08 03:45:00,111.075,35.5475,88.55250000000001
2021-10-08 04:00:00,109.72,36.46,89.14
2021-10-08 04:15:00,130.4975,38.9425,112.6425
2021-10-08 04:30:00,151.275,41.425,136.145
2021-10-08 04:45:00,172.0525,43.9075,159.6475
2021-10-08 05:00:00,192.83,46.39,183.15
2021-10-08 05:15:00,189.09750000000003,41.275,179.4575
2021-10-08 05:30:00,185.365,36.16,175.765
2021-10-08 05:45:00,181.6325,31.045,172.0725
2021-10-08 06:00:00,177.9,25.93,168.38
2021-10-08 06:15:00,197.0825,22.5125,190.5025
2021-10-08 06:30:00,216.265,19.095,212.625
2021-10-08 06:45:00,235.4475,15.6775,234.7475
2021-10-08 07:00:00,254.63,12.26,256.87
2021-10-08 07:15:00,253.29,12.2875,241.37
2021-10-08 07:30:00,251.95,12.315,225.87
2021-10-08 07:45:00,250.61,12.3425,210.37
2021-10-08 08:00:00,249.27,12.37,194.87
2021-10-08 08:15:00,249.79500000000002,12.3875,226.47750000000002
2021-10-08 08:30:00,250.32,12.405,258.08500000000004
2021-10-08 08:45:00,250.845,12.4225,289.6925
2021-10-08 09:00:00,251.37,12.44,321.3
2021-10-08 09:15:00,251.215,12.645,341.72
2021-10-08 09:30:00,251.06,12.85,362.14
2021-10-08 09:45:00,250.905,13.055,382.56
2021-10-08 10:00:00,250.75,13.26,402.98
2021-10-08 10:15:00,249.97,13.0625,415.415
2021-10-08 10:30:00,249.19,12.865,427.85
2021-10-08 10:45:00,248.41,12.6675,440.285
2021-10-08 11:00:00,247.63,12.47,452.72
2021-10-08 11:15:00,245.545,12.4925,453.32000000000005
2021-10-08 11:30:00,243.45999999999998,12.515,453.92
2021-10-08 11:45:00,241.375,12.537500000000001,454.52
2021-10-08 12:00:00,239.29,12.56,455.12
2021-10-08 12:15:00,239.5025,12.5725,453.525
2021-10-08 12:30:00,239.71499999999997,12.585,451.93
2021-10-08 12:45:00,239.92749999999998,12.5975,450.33500000000004
2021-10-08 13:00:00,240.14,12.61,448.74
2021-10-08 13:15:00,238.70999999999998,12.6075,446.9925
2021-10-08 13:30:00,237.27999999999997,12.605,445.245
2021-10-08 13:45:00,235.85,12.6025,443.4975
2021-10-08 14:00:00,234.42,12.6,441.75
2021-10-08 14:15:00,228.96499999999997,12.55,442.59000000000003
2021-10-08 14:30:00,223.51,12.5,443.43
2021-10-08 14:45:00,218.055,12.45,444.27
2021-10-08 15:00:00,212.6,12.4,445.11
2021-10-08 15:15:00,201.425,12.395,422.08000000000004
2021-10-08 15:30:00,190.25,12.39,399.05
2021-10-08 15:45:00,179.075,12.385000000000002,376.02
2021-10-08 16:00:00,167.9,12.38,352.99
2021-10-08 16:15:00,159.5475,15.795,359.20500000000004
2021-10-08 16:30:00,151.195,19.21,365.42
2021-10-08 16:45:00,142.8425,22.625,371.635
2021-10-08 17:00:00,134.49,26.04,377.85
2021-10-08 17:15:00,133.85500000000002,27.854999999999997,370.4975
2021-10-08 17:30:00,133.22,29.669999999999998,363.145
2021-10-08 17:45:00,132.58499999999998,31.485,355.7925
2021-10-08 18:00:00,131.95,33.3,348.44
2021-10-08 18:15:00,124.7825,33.287499999999994,341.92
2021-10-08 18:30:00,117.615,33.275,335.4
2021-10-08 18:45:00,110.44749999999999,33.2625,328.88
2021-10-08 19:00:00,103.28,33.25,322.36
2021-10-08 19:15:00,103.3875,33.195,311.4925
2021-10-08 19:30:00,103.495,33.14,300.625
2021-10-08 19:45:00,103.60249999999999,33.085,289.7575
2021-10-08 20:00:00,103.71,33.03,278.89
2021-10-08 20:15:00,96.7025,32.945,228.0625
2021-10-08 20:30:00,89.695,32.86,177.23499999999999
2021-10-08 20:45:00,82.6875,32.775,126.40749999999997
2021-10-08 21:00:00,75.68,32.69,75.58
2021-10-08 21:15:00,76.3425,32.8925,96.9125
2021-10-08 21:30:00,77.005,33.095,118.245
2021-10-08 21:45:00,77.6675,33.2975,139.5775
2021-10-08 22:00:00,78.33,33.5,160.91
2021-10-08 22:15:00,76.5325,33.2975,145.5125
2021-10-08 22:30:00,74.735,33.095,130.115
2021-10-08 22:45:00,72.9375,32.8925,114.7175
2021-10-08 23:00:00,71.14,32.69,99.32
2021-10-08 23:15:00,72.0375,32.69,94.835
2021-10-08 23:30:00,72.935,32.69,90.35
2021-10-08 23:45:00,73.83250000000001,32.69,85.865
2021-10-09 00:00:00,74.73,32.69,81.38
2021-10-09 00:15:00,75.025,32.69,81.425
2021-10-09 00:30:00,75.32,32.69,81.47
2021-10-09 00:45:00,75.615,32.69,81.515
2021-10-09 01:00:00,75.91,32.69,81.56
2021-10-09 01:15:00,76.655,32.69,82.1
2021-10-09 01:30:00,77.4,32.69,82.64
2021-10-09 01:45:00,78.145,32.69,83.18
2021-10-09 02:00:00,78.89,32.69,83.72
2021-10-09 02:15:00,87.1575,32.802499999999995,88.5875
2021-10-09 02:30:00,95.425,32.915,93.455
2021-10-09 02:45:00,103.6925,33.0275,98.32249999999999
2021-10-09 03:00:00,111.96,33.14,103.19
2021-10-09 03:15:00,112.97749999999999,33.1325,103.275
2021-10-09 03:30:00,113.995,33.125,103.36
2021-10-09 03:45:00,115.0125,33.1175,103.445
2021-10-09 04:00:00,116.03,33.11,103.53
2021-10-09 04:15:00,138.8375,33.115,140.8175
2021-10-09 04:30:00,161.64499999999998,33.120000000000005,178.10500000000002
2021-10-09 04:45:00,184.4525,33.125,215.3925
2021-10-09 05:00:00,207.26,33.13,252.68
2021-10-09 05:15:00,205.2175,27.970000000000002,252.645
2021-10-09 05:30:00,203.175,22.810000000000002,252.61
2021-10-09 05:45:00,201.1325,17.650000000000002,252.575
2021-10-09 06:00:00,199.09,12.49,252.54
2021-10-09 06:15:00,219.45250000000001,12.4925,273.15
2021-10-09 06:30:00,239.815,12.495000000000001,293.76
2021-10-09 06:45:00,260.1775,12.4975,314.37
2021-10-09 07:00:00,280.54,12.5,334.98
2021-10-09 07:15:00,279.875,12.51,321.665
2021-10-09 07:30:00,279.21000000000004,12.52,308.35
2021-10-09 07:45:00,278.545,12.53,295.035
2021-10-09 08:00:00,277.88,12.54,281.72
2021-10-09 08:15:00,280.72249999999997,12.5425,311.12
2021-10-09 08:30:00,283.565,12.545,340.52
2021-10-09 08:45:00,286.4075,12.5475,369.92
2021-10-09 09:00:00,289.25,12.55,399.32
2021-10-09 09:15:00,291.0925,12.752500000000001,417.2175
2021-10-09 09:30:00,292.935,12.955,435.115
2021-10-09 09:45:00,294.77750000000003,13.157499999999999,453.01250000000005
2021-10-09 10:00:00,296.62,13.36,470.91
2021-10-09 10:15:00,298.4325,13.17,487.27250000000004
2021-10-09 10:30:00,300.245,12.98,503.635
2021-10-09 10:45:00,302.0575,12.79,519.9975000000001
2021-10-09 11:00:00,303.87,12.6,536.36
2021-10-09 11:15:00,304.245,12.6275,538.0675
2021-10-09 11:30:00,304.62,12.655000000000001,539.7750000000001
2021-10-09 11:45:00,304.995,12.682500000000001,541.4825000000001
2021-10-09 12:00:00,305.37,12.71,543.19
2021-10-09 12:15:00,306.7825,12.7225,540.7850000000001
2021-10-09 12:30:00,308.195,12.735,538.3800000000001
2021-10-09 12:45:00,309.60749999999996,12.7475,535.975
2021-10-09 13:00:00,311.02,12.76,533.57
2021-10-09 13:15:00,311.77,12.76,531.875
2021-10-09 13:30:00,312.52,12.76,530.1800000000001
2021-10-09 13:45:00,313.27,12.76,528.485
2021-10-09 14:00:00,314.02,12.76,526.79
2021-10-09 14:15:00,308.85249999999996,12.7125,526.8299999999999
2021-10-09 14:30:00,303.685,12.665,526.87
2021-10-09 14:45:00,298.51750000000004,12.6175,526.9100000000001
2021-10-09 15:00:00,293.35,12.57,526.95
2021-10-09 15:15:00,281.59000000000003,12.5675,502.30500000000006
2021-10-09 15:30:00,269.83000000000004,12.565000000000001,477.66
2021-10-09 15:45:00,258.07,12.5625,453.015
2021-10-09 16:00:00,246.31,12.56,428.37
2021-10-09 16:15:00,237.29500000000002,15.975,431.7825
2021-10-09 16:30:00,228.28,19.39,435.195
2021-10-09 16:45:00,219.265,22.805,438.60749999999996
2021-10-09 17:00:00,210.25,26.22,442.02
2021-10-09 17:15:00,209.3025,28.0475,436.2575
2021-10-09 17:30:00,208.35500000000002,29.875,430.495
2021-10-09 17:45:00,207.4075,31.7025,424.7325
2021-10-09 18:00:00,206.46,33.53,418.97
2021-10-09 18:15:00,198.8,33.5125,410.165
2021-10-09 18:30:00,191.14,33.495000000000005,401.36
2021-10-09 18:45:00,183.48,33.4775,392.555
2021-10-09 19:00:00,175.82,33.46,383.75
2021-10-09 19:15:00,175.03,33.3925,368.71
2021-10-09 19:30:00,174.24,33.325,353.66999999999996
2021-10-09 19:45:00,173.45,33.2575,338.63
2021-10-09 20:00:00,172.66,33.19,323.59
2021-10-09 20:15:00,164.49,33.105,270.5675
2021-10-09 20:30:00,156.32,33.019999999999996,217.545
2021-10-09 20:45:00,148.14999999999998,32.935,164.52249999999998
2021-10-09 21:00:00,139.98,32.85,111.5
2021-10-09 21:15:00,140.2875,33.042500000000004,130.61
2021-10-09 21:30:00,140.595,33.235,149.72
2021-10-09 21:45:00,140.9025,33.427499999999995,168.82999999999998
2021-10-09 22:00:00,141.21,33.62,187.94
2021-10-09 22:15:00,138.3025,33.4225,173.66
2021-10-09 22:30:00,135.395,33.224999999999994,159.38
2021-10-09 22:45:00,132.4875,33.027499999999996,145.1
2021-10-09 23:00:00,129.58,32.83,130.82
2021-10-09 23:15:00,132.87,32.83,126.685
